Seniority,Purchase_Propensity,CompanySize,Contactable,Action
4,1,582,4,0.5
3,3,1021,4,0
9,2,1005,6,0.5
3,6,776,8,0
2,5,1305,8,0
4,4,1299,1,0
7,1,998,5,0.5
3,4,177,4,0
1,3,348,7,0
8,0,1015,3,0
7,0,1293,8,1
1,0,745,4,0
5,1,627,4,0.5
5,2,267,8,1
5,1,867,1,0
1,7,594,6,0.5
3,2,16,8,0
6,3,762,7,1
8,2,538,4,0.5
6,1,793,6,0.5
1,9,1382,7,1
7,4,675,3,0
0,3,514,6,0
4,3,259,9,1
3,4,358,5,0
8,9,595,2,0
9,7,107,4,0.5
2,7,702,9,1
9,4,1080,4,0.5
1,7,1216,9,1
4,7,1437,8,1
1,9,1286,6,0.5
4,7,166,1,0
0,6,1227,5,0
5,5,811,0,0
2,1,600,2,0
0,7,494,6,0
3,2,1051,0,0
9,5,946,0,0
5,6,449,0,0
9,9,356,3,0
6,8,286,1,0
1,6,662,5,0
8,8,332,5,0.5
8,7,1357,3,0
0,0,332,9,0
9,9,57,7,1
6,3,193,3,0
7,1,866,0,0
2,4,1212,2,0
0,1,1415,4,0
9,6,86,1,0
8,4,479,2,0
1,8,860,4,0.5
8,6,749,0,0
0,3,1328,6,0
0,3,410,0,0
5,6,50,0,0
6,1,869,4,0.5
5,2,197,7,1
9,6,1471,5,0.5
8,1,178,8,1
7,1,1361,3,0
5,9,1329,0,0
8,4,202,8,1
2,1,502,5,0
1,3,803,2,0
7,4,1426,9,1
9,1,1414,7,1
3,4,1453,1,0
7,4,988,3,0
4,4,961,7,1
7,5,835,0,0
9,2,725,5,0.5
5,3,160,9,1
0,0,336,3,0
0,4,1145,9,0
0,0,823,7,0
6,6,1219,1,0
0,2,618,9,0
5,5,938,0,0
5,5,1095,9,1
0,4,855,6,0
5,7,789,4,0.5
1,9,50,7,0
2,8,324,6,0
4,6,115,8,1
8,8,1250,1,0
0,8,917,5,0.5
3,8,602,5,0.5
1,7,1251,0,0
3,3,896,9,0
4,0,216,4,0
8,7,740,4,0.5
3,8,1219,1,0
5,2,1397,6,0.5
0,4,1177,6,0
5,3,716,4,0.5
4,4,1404,5,0.5
2,1,97,7,0
1,8,251,7,0
1,9,946,5,0.5
6,3,95,6,0
0,8,883,0,0
9,1,164,0,0
2,9,928,7,1
0,8,1244,2,0
6,3,610,9,1
7,5,686,3,0
5,2,415,4,0
0,3,793,2,0
4,4,1042,9,1
7,1,429,0,0
4,0,684,1,0
9,4,1495,4,0.5
4,6,871,6,0.5
7,6,604,3,0
0,5,59,8,0
4,2,1370,8,1
2,1,520,8,0
3,0,1236,6,0
9,0,1239,8,1
7,8,762,0,0
8,0,597,1,0
1,2,754,6,0
2,3,1360,0,0
1,0,207,3,0
3,1,1414,8,0
8,5,319,4,0.5
1,5,243,9,0
4,2,751,8,1
6,6,135,2,0
8,0,1457,6,0.5
7,2,1500,0,0
5,0,496,7,1
6,5,633,6,0.5
6,8,134,1,0
8,5,259,1,0
9,5,226,7,1
9,1,389,7,1
8,8,582,8,1
0,1,1044,2,0
1,2,825,8,0
8,7,1434,6,0.5
7,8,1181,4,0.5
2,9,256,3,0
3,8,1023,9,1
0,5,500,2,0
8,5,837,8,1
6,9,797,2,0
8,6,200,3,0
9,4,604,7,1
0,3,683,1,0
6,6,677,1,0
3,7,65,0,0
6,6,1439,2,0
6,3,427,4,0
2,4,757,1,0
6,1,1423,8,1
9,4,1358,3,0
2,4,29,2,0
2,4,841,7,0
7,2,602,1,0
5,6,1187,2,0
9,4,1138,6,0.5
7,5,1421,1,0
1,7,935,8,1
6,6,1119,7,1
7,7,1244,7,1
6,0,1154,7,1
3,8,161,2,0
8,1,1443,0,0
2,3,1234,1,0
7,3,1307,1,0
6,0,1032,1,0
5,9,667,2,0
6,3,1460,1,0
7,0,366,8,1
3,8,1029,7,1
3,9,596,2,0
7,8,909,7,1
7,7,1341,6,0.5
9,3,488,7,1
3,0,304,8,0
8,1,539,7,1
9,8,560,8,1
6,1,154,0,0
6,5,693,3,0
2,0,709,7,0
1,5,885,3,0
3,8,651,3,0
1,5,1021,2,0
4,6,652,4,0.5
5,5,1192,0,0
6,5,557,4,0.5
4,4,507,9,1
5,1,913,2,0
0,1,349,6,0
9,4,597,1,0
9,3,213,1,0
3,6,1459,5,0
0,1,767,8,0
1,3,1457,9,0
4,4,35,2,0
2,8,517,5,0
7,4,27,3,0
5,9,1203,3,0
1,5,318,4,0
9,5,667,2,0
4,0,92,2,0
1,2,2,3,0
6,6,13,0,0
9,5,1410,0,0
8,2,4,2,0
0,8,112,8,0
0,2,1160,1,0
0,1,915,1,0
7,3,684,4,0.5
2,7,438,0,0
7,8,913,0,0
6,8,626,5,0.5
4,5,476,9,1
8,1,913,6,0.5
5,6,136,3,0
0,9,568,2,0
7,4,618,9,1
4,3,253,4,0
5,1,799,2,0
2,8,1329,9,1
7,3,962,6,0.5
7,7,730,7,1
5,7,1421,9,1
3,2,1454,5,0
7,8,402,6,0.5
8,8,629,7,1
0,5,355,3,0
3,2,38,7,0
9,4,338,6,0.5
4,3,567,1,0
6,4,391,4,0
9,7,442,0,0
1,1,141,5,0
9,0,744,3,0
9,3,578,4,0.5
5,1,122,6,0
7,5,369,9,1
7,7,1450,8,1
2,0,1259,6,0
4,0,284,1,0
2,7,718,1,0
5,6,42,9,1
7,5,750,9,1
6,7,253,5,0.5
6,4,1113,1,0
7,6,952,9,1
0,0,804,2,0
2,9,306,6,0
4,7,1098,3,0
4,2,549,7,1
0,5,1170,3,0
9,2,1050,7,1
4,0,1314,0,0
6,5,488,9,1
1,0,1158,1,0
8,8,654,5,0.5
1,4,1329,3,0
3,8,507,8,0
5,0,410,7,1
2,8,985,3,0
8,5,1016,6,0.5
2,9,1251,3,0
0,5,1110,8,0
7,6,770,6,0.5
2,6,52,2,0
7,6,1384,1,0
3,9,147,3,0
3,1,1163,0,0
1,7,376,6,0
9,9,370,6,0.5
3,3,531,2,0
0,2,1468,6,0
8,2,524,8,1
9,5,1484,4,0.5
2,3,763,8,0
3,7,1477,3,0
0,9,1325,6,0.5
7,7,1121,4,0.5
9,7,456,1,0
6,5,89,3,0
8,7,1457,0,0
1,7,467,6,0
1,8,1251,0,0
7,4,1137,2,0
3,0,922,6,0
0,8,95,1,0
1,9,1254,8,1
2,5,953,5,0
6,7,1492,4,0.5
2,3,1319,5,0
8,4,1007,5,0.5
9,6,241,2,0
9,0,3,1,0
1,4,700,9,0
0,3,206,9,0
4,0,930,0,0
9,5,110,0,0
3,6,102,7,0
2,7,296,0,0
9,3,522,8,1
4,9,339,6,0.5
4,3,1408,1,0
7,0,51,1,0
7,0,1133,5,0.5
4,4,1308,0,0
2,9,15,3,0
8,3,1446,0,0
9,0,77,5,0.5
4,6,897,6,0.5
6,5,1454,2,0
1,7,613,9,1
5,4,563,7,1
9,0,1363,4,0.5
9,7,158,2,0
3,9,909,9,1
8,0,781,6,0.5
7,9,1387,7,1
2,3,784,6,0
3,6,533,6,0
6,5,478,5,0
2,6,1025,4,0
8,9,252,8,1
2,9,1154,3,0
6,9,69,0,0
8,9,374,0,0
8,7,1304,2,0
2,2,921,6,0
0,2,871,7,0
0,4,99,0,0
1,9,373,2,0
7,7,1091,2,0
7,8,808,0,0
8,4,297,2,0
0,7,76,8,0
8,3,1062,0,0
8,7,574,4,0.5
1,3,721,9,0
0,0,1037,4,0
3,9,1470,8,1
3,4,1195,3,0
9,1,1123,6,0.5
9,7,444,8,1
2,4,550,1,0
5,3,752,8,1
4,2,808,6,0.5
2,5,1118,9,0
9,1,25,9,1
8,5,440,1,0
2,7,770,8,1
0,3,1434,2,0
3,6,1305,4,0
9,7,264,7,1
0,7,221,8,0
8,4,429,5,0.5
8,0,1325,6,0.5
3,6,577,9,0
5,4,264,4,0
6,2,223,9,1
8,5,710,1,0
1,3,834,4,0
6,7,638,5,0.5
9,1,1060,1,0
1,3,941,8,0
0,8,853,1,0
4,8,451,2,0
5,9,467,1,0
5,6,993,8,1
2,5,1465,1,0
9,7,971,4,0.5
7,4,1157,0,0
7,9,1029,8,1
4,9,135,3,0
2,2,1431,7,0
6,5,981,6,0.5
1,1,340,2,0
6,1,227,2,0
3,3,1308,4,0
0,8,803,7,1
8,5,580,3,0
1,1,1223,0,0
7,1,360,0,0
4,7,762,5,0.5
3,5,800,0,0
6,9,828,0,0
6,1,1181,1,0
